date,newDeaths28DaysByDeathDate,newAdmissions,hospitalCases,hospitalDeaths,otherDeaths,newDischarges
2020-04-11,154,313.0,3008.0,145.0,9.0,178.0
2020-04-10,141,352.0,2901.0,133.0,8.0,194.0
2020-04-09,132,477.0,2754.0,124.0,8.0,157.0
2020-04-08,137,410.0,2576.0,129.0,8.0,169.0
2020-04-07,160,375.0,2620.0,151.0,9.0,165.0
2020-04-06,108,392.0,2529.0,102.0,6.0,164.0
2020-04-05,120,379.0,2288.0,113.0,7.0,154.0
2020-04-04,101,398.0,2134.0,95.0,6.0,152.0
2020-04-03,112,446.0,1714.0,105.0,7.0,136.0
2020-04-02,113,434.0,1530.0,106.0,7.0,127.0
2020-04-01,97,466.0,1451.0,91.0,6.0,154.0
2020-03-31,62,342.0,1143.0,58.0,4.0,116.0
2020-03-30,72,420.0,982.0,68.0,4.0,115.0
2020-03-29,49,198.0,819.0,46.0,3.0,111.0
2020-03-28,38,210.0,665.0,36.0,2.0,93.0
2020-03-27,41,219.0,553.0,39.0,2.0,103.0
2020-03-26,31,184.0,381.0,29.0,2.0,82.0
2020-03-25,23,187.0,332.0,22.0,1.0,56.0
2020-03-24,22,122.0,251.0,21.0,1.0,59.0
2020-03-23,21,86.0,237.0,20.0,1.0,39.0
2020-03-22,12,83.0,190.0,11.0,1.0,43.0
2020-03-21,13,71.0,162.0,12.0,1.0,45.0
2020-03-20,9,56.0,130.0,8.0,1.0,37.0
2020-03-19,10,47.0,,9.0,1.0,
