date,newDeaths28DaysByDeathDate,newAdmissions,hospitalCases,hospitalDeaths,otherDeaths,newDischarges
2022-12-19,2,211.0,1156.0,2.0,0.0,
2022-12-18,8,263.0,1111.0,7.0,1.0,
2022-12-17,5,132.0,1044.0,5.0,0.0,
2022-12-16,10,135.0,1034.0,9.0,1.0,
2022-12-15,8,180.0,977.0,7.0,1.0,
2022-12-14,8,151.0,923.0,7.0,1.0,
2022-12-13,13,158.0,928.0,12.0,1.0,
2022-12-12,16,129.0,954.0,15.0,1.0,
2022-12-11,13,137.0,885.0,12.0,1.0,104.0
2022-12-10,11,106.0,850.0,10.0,1.0,104.0
2022-12-09,13,102.0,827.0,12.0,1.0,97.0
2022-12-08,8,108.0,832.0,7.0,1.0,96.0
2022-12-07,12,128.0,801.0,11.0,1.0,95.0
2022-12-06,9,113.0,759.0,8.0,1.0,83.0
2022-12-05,7,88.0,769.0,7.0,0.0,76.0
2022-12-04,10,96.0,743.0,9.0,1.0,76.0
2022-12-03,8,93.0,708.0,7.0,1.0,75.0
2022-12-02,14,78.0,703.0,13.0,1.0,74.0
2022-12-01,7,104.0,691.0,7.0,0.0,71.0
2022-11-30,9,85.0,665.0,8.0,1.0,66.0
2022-11-29,9,103.0,648.0,8.0,1.0,68.0
2022-11-28,9,80.0,634.0,8.0,1.0,63.0
2022-11-27,4,110.0,609.0,4.0,0.0,66.0
2022-11-26,11,92.0,591.0,10.0,1.0,68.0
2022-11-25,4,84.0,601.0,4.0,0.0,72.0
2022-11-24,16,78.0,622.0,15.0,1.0,72.0
2022-11-23,8,73.0,605.0,7.0,1.0,72.0
2022-11-22,11,79.0,666.0,10.0,1.0,79.0
2022-11-21,7,69.0,647.0,7.0,0.0,77.0
2022-11-20,14,79.0,625.0,13.0,1.0,72.0
2022-11-19,7,68.0,647.0,7.0,0.0,75.0
2022-11-18,11,56.0,662.0,10.0,1.0,71.0
2022-11-17,8,99.0,645.0,7.0,1.0,69.0
2022-11-16,11,112.0,642.0,10.0,1.0,76.0
2022-11-15,11,89.0,678.0,10.0,1.0,74.0
2022-11-14,13,81.0,662.0,12.0,1.0,76.0
2022-11-13,15,75.0,657.0,14.0,1.0,77.0
2022-11-12,10,56.0,694.0,9.0,1.0,78.0
2022-11-11,10,47.0,700.0,9.0,1.0,75.0
2022-11-10,12,77.0,741.0,11.0,1.0,80.0
2022-11-09,11,78.0,801.0,10.0,1.0,84.0
2022-11-08,10,86.0,778.0,9.0,1.0,75.0
2022-11-07,17,102.0,816.0,16.0,1.0,85.0
2022-11-06,12,102.0,814.0,11.0,1.0,90.0
2022-11-05,18,71.0,850.0,17.0,1.0,91.0
2022-11-04,15,50.0,885.0,14.0,1.0,95.0
2022-11-03,12,81.0,934.0,11.0,1.0,96.0
2022-11-02,14,83.0,991.0,13.0,1.0,96.0
2022-11-01,10,102.0,1057.0,9.0,1.0,111.0
2022-10-31,17,85.0,1149.0,16.0,1.0,117.0
2022-10-30,17,91.0,1202.0,16.0,1.0,122.0
2022-10-29,27,85.0,1246.0,25.0,2.0,124.0
2022-10-28,18,87.0,1298.0,17.0,1.0,131.0
2022-10-27,22,121.0,1375.0,21.0,1.0,140.0
2022-10-26,7,127.0,1419.0,7.0,0.0,145.0
2022-10-25,27,114.0,1521.0,25.0,2.0,150.0
2022-10-24,23,124.0,1615.0,21.0,2.0,155.0
2022-10-23,19,144.0,1626.0,18.0,1.0,156.0
2022-10-22,18,196.0,1641.0,17.0,1.0,169.0
2022-10-21,35,114.0,1677.0,33.0,2.0,168.0
2022-10-20,30,148.0,1715.0,28.0,2.0,165.0
2022-10-19,23,201.0,1750.0,21.0,2.0,173.0
2022-10-18,25,189.0,1813.0,23.0,2.0,178.0
2022-10-17,25,183.0,1781.0,23.0,2.0,168.0
2022-10-16,29,261.0,1745.0,27.0,2.0,177.0
2022-10-15,23,157.0,1746.0,21.0,2.0,169.0
2022-10-14,24,136.0,1714.0,22.0,2.0,164.0
2022-10-13,19,237.0,1667.0,18.0,1.0,166.0
2022-10-12,26,171.0,1700.0,24.0,2.0,161.0
2022-10-11,17,191.0,1689.0,16.0,1.0,152.0
2022-10-10,21,231.0,1621.0,20.0,1.0,154.0
2022-10-09,16,268.0,1612.0,15.0,1.0,160.0
2022-10-08,12,149.0,1551.0,11.0,1.0,152.0
2022-10-07,15,146.0,1563.0,14.0,1.0,161.0
2022-10-06,16,195.0,1570.0,15.0,1.0,163.0
2022-10-05,22,170.0,1553.0,21.0,1.0,156.0
2022-10-04,22,259.0,1473.0,21.0,1.0,155.0
2022-10-03,15,226.0,1427.0,14.0,1.0,158.0
2022-10-02,12,230.0,1332.0,11.0,1.0,141.0
2022-10-01,8,211.0,1243.0,7.0,1.0,147.0
2022-09-30,12,146.0,1166.0,11.0,1.0,134.0
2022-09-29,8,187.0,1047.0,7.0,1.0,116.0
2022-09-28,15,196.0,1022.0,14.0,1.0,120.0
2022-09-27,7,163.0,974.0,7.0,0.0,113.0
2022-09-26,11,144.0,879.0,10.0,1.0,95.0
2022-09-25,7,216.0,822.0,7.0,0.0,99.0
2022-09-24,5,134.0,731.0,5.0,0.0,88.0
2022-09-23,8,103.0,700.0,7.0,1.0,89.0
2022-09-22,7,118.0,641.0,7.0,0.0,87.0
2022-09-21,7,124.0,631.0,7.0,0.0,80.0
2022-09-20,6,124.0,574.0,6.0,0.0,73.0
2022-09-19,10,111.0,571.0,9.0,1.0,82.0
2022-09-18,6,80.0,555.0,6.0,0.0,69.0
2022-09-17,4,77.0,525.0,4.0,0.0,69.0
2022-09-16,8,76.0,535.0,7.0,1.0,71.0
2022-09-15,13,73.0,560.0,12.0,1.0,76.0
2022-09-14,5,82.0,560.0,5.0,0.0,72.0
2022-09-13,12,89.0,576.0,11.0,1.0,77.0
2022-09-12,3,87.0,592.0,3.0,0.0,77.0
2022-09-11,7,87.0,579.0,7.0,0.0,78.0
2022-09-10,8,67.0,550.0,7.0,1.0,76.0
2022-09-09,6,76.0,581.0,6.0,0.0,79.0
2022-09-08,10,64.0,595.0,9.0,1.0,77.0
2022-09-07,9,87.0,574.0,8.0,1.0,74.0
2022-09-06,8,69.0,637.0,7.0,1.0,79.0
2022-09-05,6,79.0,682.0,6.0,0.0,81.0
2022-09-04,15,71.0,672.0,14.0,1.0,78.0
2022-09-03,7,91.0,679.0,7.0,0.0,87.0
2022-09-02,13,60.0,684.0,12.0,1.0,80.0
2022-09-01,7,76.0,758.0,7.0,0.0,91.0
2022-08-31,15,70.0,781.0,14.0,1.0,94.0
2022-08-30,4,92.0,777.0,4.0,0.0,88.0
2022-08-29,8,93.0,777.0,7.0,1.0,83.0
2022-08-28,15,88.0,779.0,14.0,1.0,87.0
2022-08-27,5,64.0,762.0,5.0,0.0,80.0
2022-08-26,7,78.0,638.0,7.0,0.0,73.0
2022-08-25,8,126.0,800.0,7.0,1.0,93.0
2022-08-24,7,92.0,789.0,7.0,0.0,92.0
2022-08-23,8,104.0,841.0,7.0,1.0,101.0
2022-08-22,9,103.0,846.0,8.0,1.0,103.0
2022-08-21,10,109.0,784.0,9.0,1.0,98.0
2022-08-20,14,80.0,819.0,13.0,1.0,106.0
2022-08-19,13,100.0,856.0,12.0,1.0,124.0
2022-08-18,15,78.0,918.0,14.0,1.0,102.0
2022-08-17,12,114.0,958.0,11.0,1.0,112.0
2022-08-16,15,122.0,975.0,14.0,1.0,108.0
2022-08-15,12,112.0,1004.0,11.0,1.0,113.0
2022-08-14,9,96.0,996.0,8.0,1.0,119.0
2022-08-13,14,119.0,988.0,13.0,1.0,118.0
2022-08-12,21,77.0,936.0,20.0,1.0,101.0
2022-08-11,12,131.0,975.0,11.0,1.0,106.0
2022-08-10,16,135.0,1006.0,15.0,1.0,107.0
2022-08-09,14,127.0,1019.0,13.0,1.0,107.0
2022-08-08,16,127.0,1050.0,15.0,1.0,109.0
2022-08-07,12,135.0,1057.0,11.0,1.0,116.0
2022-08-06,14,88.0,1063.0,13.0,1.0,114.0
2022-08-05,19,117.0,1098.0,18.0,1.0,132.0
2022-08-04,11,130.0,1125.0,10.0,1.0,131.0
2022-08-03,16,166.0,1187.0,15.0,1.0,139.0
2022-08-02,23,132.0,1244.0,21.0,2.0,145.0
2022-08-01,20,149.0,1324.0,19.0,1.0,155.0
2022-07-31,22,144.0,1313.0,21.0,1.0,152.0
2022-07-30,23,123.0,1313.0,21.0,2.0,155.0
2022-07-29,14,134.0,1366.0,13.0,1.0,161.0
2022-07-28,30,136.0,1451.0,28.0,2.0,167.0
2022-07-27,29,174.0,1498.0,27.0,2.0,165.0
2022-07-26,25,168.0,1577.0,23.0,2.0,173.0
2022-07-25,16,173.0,1663.0,15.0,1.0,178.0
2022-07-24,35,150.0,1726.0,33.0,2.0,187.0
2022-07-23,22,146.0,1691.0,21.0,1.0,186.0
2022-07-22,14,173.0,1785.0,13.0,1.0,197.0
2022-07-21,14,209.0,1842.0,13.0,1.0,206.0
2022-07-20,24,257.0,1874.0,22.0,2.0,216.0
2022-07-19,52,252.0,1905.0,49.0,3.0,217.0
2022-07-18,24,274.0,1985.0,22.0,2.0,230.0
2022-07-17,32,232.0,1940.0,30.0,2.0,227.0
2022-07-16,22,206.0,1940.0,21.0,1.0,240.0
2022-07-15,21,184.0,1931.0,20.0,1.0,226.0
2022-07-14,19,233.0,1974.0,18.0,1.0,227.0
2022-07-13,24,298.0,1955.0,22.0,2.0,225.0
2022-07-12,19,270.0,1936.0,18.0,1.0,225.0
2022-07-11,21,364.0,1939.0,20.0,1.0,227.0
2022-07-10,27,280.0,1891.0,25.0,2.0,235.0
2022-07-09,26,274.0,1836.0,24.0,2.0,236.0
2022-07-08,15,254.0,1794.0,14.0,1.0,242.0
2022-07-07,20,270.0,1744.0,19.0,1.0,234.0
2022-07-06,19,296.0,1652.0,18.0,1.0,224.0
2022-07-05,17,301.0,1639.0,16.0,1.0,229.0
2022-07-04,15,304.0,1537.0,14.0,1.0,207.0
2022-07-03,12,313.0,1433.0,11.0,1.0,205.0
2022-07-02,12,190.0,1332.0,11.0,1.0,189.0
2022-07-01,15,188.0,1319.0,14.0,1.0,183.0
2022-06-30,13,219.0,1188.0,12.0,1.0,166.0
2022-06-29,15,269.0,1116.0,14.0,1.0,165.0
2022-06-28,7,209.0,1045.0,7.0,0.0,145.0
2022-06-27,9,242.0,1031.0,8.0,1.0,150.0
2022-06-26,13,177.0,1003.0,12.0,1.0,141.0
2022-06-25,9,139.0,930.0,8.0,1.0,138.0
2022-06-24,5,131.0,885.0,5.0,0.0,127.0
2022-06-23,6,181.0,857.0,6.0,0.0,137.0
2022-06-22,12,170.0,812.0,11.0,1.0,127.0
2022-06-21,7,166.0,803.0,7.0,0.0,130.0
2022-06-20,12,134.0,781.0,11.0,1.0,113.0
2022-06-19,8,142.0,730.0,7.0,1.0,105.0
2022-06-18,8,118.0,690.0,7.0,1.0,107.0
2022-06-17,13,122.0,670.0,12.0,1.0,108.0
2022-06-16,6,115.0,678.0,6.0,0.0,104.0
2022-06-15,8,98.0,639.0,7.0,1.0,95.0
2022-06-14,9,108.0,625.0,8.0,1.0,86.0
2022-06-13,5,96.0,616.0,5.0,0.0,83.0
2022-06-12,3,108.0,556.0,3.0,0.0,78.0
2022-06-11,7,88.0,543.0,7.0,0.0,77.0
2022-06-10,10,70.0,533.0,9.0,1.0,72.0
2022-06-09,4,98.0,463.0,4.0,0.0,58.0
2022-06-08,6,88.0,492.0,6.0,0.0,67.0
2022-06-07,1,106.0,502.0,1.0,0.0,71.0
2022-06-06,10,91.0,478.0,9.0,1.0,67.0
2022-06-05,6,104.0,464.0,6.0,0.0,73.0
2022-06-04,7,70.0,434.0,7.0,0.0,68.0
2022-06-03,3,72.0,430.0,3.0,0.0,70.0
2022-06-02,7,63.0,413.0,7.0,0.0,72.0
2022-06-01,2,73.0,417.0,2.0,0.0,67.0
2022-05-31,8,73.0,431.0,7.0,1.0,62.0
2022-05-30,6,64.0,444.0,6.0,0.0,64.0
2022-05-29,2,53.0,422.0,2.0,0.0,56.0
2022-05-28,9,57.0,422.0,8.0,1.0,58.0
2022-05-27,9,74.0,449.0,8.0,1.0,62.0
2022-05-26,4,63.0,473.0,4.0,0.0,69.0
2022-05-25,7,51.0,525.0,7.0,0.0,72.0
2022-05-24,4,65.0,538.0,4.0,0.0,71.0
2022-05-23,7,65.0,568.0,7.0,0.0,73.0
2022-05-22,11,78.0,570.0,10.0,1.0,79.0
2022-05-21,8,54.0,593.0,7.0,1.0,82.0
2022-05-20,9,55.0,608.0,8.0,1.0,78.0
2022-05-19,6,77.0,637.0,6.0,0.0,80.0
2022-05-18,5,96.0,662.0,5.0,0.0,83.0
2022-05-17,12,78.0,665.0,11.0,1.0,82.0
2022-05-16,10,95.0,706.0,9.0,1.0,88.0
2022-05-15,11,67.0,702.0,10.0,1.0,85.0
2022-05-14,8,90.0,697.0,7.0,1.0,87.0
2022-05-13,15,74.0,721.0,14.0,1.0,90.0
2022-05-12,13,101.0,750.0,12.0,1.0,92.0
2022-05-11,9,109.0,815.0,8.0,1.0,99.0
2022-05-10,21,121.0,873.0,20.0,1.0,112.0
2022-05-09,18,99.0,901.0,17.0,1.0,110.0
2022-05-08,22,97.0,921.0,21.0,1.0,116.0
2022-05-07,18,79.0,920.0,17.0,1.0,113.0
2022-05-06,24,107.0,966.0,22.0,2.0,120.0
2022-05-05,23,121.0,1001.0,21.0,2.0,123.0
2022-05-04,13,116.0,1042.0,12.0,1.0,120.0
2022-05-03,15,126.0,1104.0,14.0,1.0,122.0
2022-05-02,16,148.0,1110.0,15.0,1.0,126.0
2022-05-01,14,145.0,1098.0,13.0,1.0,129.0
2022-04-30,18,99.0,1095.0,17.0,1.0,132.0
2022-04-29,18,122.0,1147.0,17.0,1.0,136.0
2022-04-28,18,123.0,1206.0,17.0,1.0,140.0
2022-04-27,22,148.0,1337.0,21.0,1.0,156.0
2022-04-26,31,167.0,1290.0,29.0,2.0,144.0
2022-04-25,29,154.0,1425.0,27.0,2.0,162.0
2022-04-24,29,148.0,1445.0,27.0,2.0,165.0
2022-04-23,30,128.0,1453.0,28.0,2.0,169.0
2022-04-22,29,152.0,1558.0,27.0,2.0,179.0
2022-04-21,29,181.0,1652.0,27.0,2.0,191.0
2022-04-20,34,191.0,1782.0,32.0,2.0,196.0
2022-04-19,24,199.0,1940.0,22.0,2.0,230.0
2022-04-18,42,234.0,1880.0,39.0,3.0,212.0
2022-04-17,35,210.0,1929.0,33.0,2.0,224.0
2022-04-16,41,174.0,1871.0,38.0,3.0,220.0
2022-04-15,33,172.0,2000.0,31.0,2.0,226.0
2022-04-14,38,255.0,2096.0,35.0,3.0,236.0
2022-04-13,33,287.0,2158.0,31.0,2.0,240.0
2022-04-12,42,283.0,2294.0,39.0,3.0,246.0
2022-04-11,39,277.0,2411.0,36.0,3.0,278.0
2022-04-10,47,290.0,2301.0,44.0,3.0,265.0
2022-04-09,37,286.0,2322.0,35.0,2.0,293.0
2022-04-08,52,271.0,2423.0,49.0,3.0,300.0
2022-04-07,47,320.0,2443.0,44.0,3.0,298.0
2022-04-06,44,381.0,2438.0,41.0,3.0,300.0
2022-04-05,47,372.0,2445.0,44.0,3.0,294.0
2022-04-04,34,351.0,2401.0,32.0,2.0,282.0
2022-04-03,40,401.0,2286.0,37.0,3.0,298.0
2022-04-02,33,322.0,2198.0,31.0,2.0,288.0
2022-04-01,37,281.0,2259.0,35.0,2.0,286.0
2022-03-31,34,327.0,2074.0,32.0,2.0,259.0
2022-03-30,39,372.0,2174.0,36.0,3.0,274.0
2022-03-29,32,334.0,2199.0,30.0,2.0,273.0
2022-03-28,28,349.0,2197.0,26.0,2.0,279.0
2022-03-27,32,319.0,2087.0,30.0,2.0,269.0
2022-03-26,30,338.0,1879.0,28.0,2.0,255.0
2022-03-25,23,341.0,2004.0,21.0,2.0,275.0
2022-03-24,31,327.0,1982.0,29.0,2.0,298.0
2022-03-23,32,321.0,1962.0,30.0,2.0,275.0
2022-03-22,28,344.0,1958.0,26.0,2.0,273.0
2022-03-21,17,349.0,1956.0,16.0,1.0,274.0
2022-03-20,26,307.0,1891.0,24.0,2.0,280.0
2022-03-19,21,294.0,1848.0,20.0,1.0,298.0
2022-03-18,35,245.0,1869.0,33.0,2.0,268.0
2022-03-17,29,304.0,1792.0,27.0,2.0,257.0
2022-03-16,31,332.0,1694.0,29.0,2.0,247.0
2022-03-15,22,331.0,1664.0,21.0,1.0,243.0
2022-03-14,35,299.0,1630.0,33.0,2.0,228.0
2022-03-13,26,291.0,1459.0,24.0,2.0,211.0
2022-03-12,14,217.0,1455.0,13.0,1.0,207.0
2022-03-11,24,237.0,1345.0,22.0,2.0,188.0
2022-03-10,23,253.0,1341.0,21.0,2.0,192.0
2022-03-09,24,262.0,1284.0,22.0,2.0,189.0
2022-03-08,30,270.0,1277.0,28.0,2.0,183.0
2022-03-07,23,205.0,1229.0,21.0,2.0,169.0
2022-03-06,15,242.0,1170.0,14.0,1.0,179.0
2022-03-05,18,172.0,1152.0,17.0,1.0,170.0
2022-03-04,17,199.0,1140.0,16.0,1.0,180.0
2022-03-03,25,227.0,1134.0,23.0,2.0,176.0
2022-03-02,29,220.0,1115.0,27.0,2.0,174.0
2022-03-01,19,187.0,1162.0,18.0,1.0,172.0
2022-02-28,19,178.0,1159.0,18.0,1.0,175.0
2022-02-27,16,177.0,1145.0,15.0,1.0,172.0
2022-02-26,28,149.0,1100.0,26.0,2.0,163.0
2022-02-25,24,158.0,1157.0,22.0,2.0,166.0
2022-02-24,20,158.0,1174.0,19.0,1.0,160.0
2022-02-23,31,170.0,1188.0,29.0,2.0,158.0
2022-02-22,22,162.0,1141.0,21.0,1.0,140.0
2022-02-21,26,170.0,1268.0,24.0,2.0,157.0
2022-02-20,26,185.0,1251.0,24.0,2.0,156.0
2022-02-19,28,136.0,1249.0,26.0,2.0,160.0
2022-02-18,25,112.0,1299.0,23.0,2.0,153.0
2022-02-17,22,164.0,1333.0,21.0,1.0,156.0
2022-02-16,22,186.0,1348.0,21.0,1.0,159.0
2022-02-15,28,212.0,1397.0,26.0,2.0,179.0
2022-02-14,24,201.0,1394.0,22.0,2.0,166.0
2022-02-13,30,194.0,1374.0,28.0,2.0,166.0
2022-02-12,31,174.0,1330.0,29.0,2.0,165.0
2022-02-11,25,143.0,1363.0,23.0,2.0,167.0
2022-02-10,31,177.0,1399.0,29.0,2.0,168.0
2022-02-09,29,189.0,1447.0,27.0,2.0,172.0
2022-02-08,31,199.0,1492.0,29.0,2.0,169.0
2022-02-07,25,178.0,1520.0,23.0,2.0,170.0
2022-02-06,30,234.0,1466.0,28.0,2.0,171.0
2022-02-05,31,148.0,1471.0,29.0,2.0,174.0
2022-02-04,17,173.0,1503.0,16.0,1.0,180.0
2022-02-03,28,216.0,1553.0,26.0,2.0,188.0
2022-02-02,30,199.0,1558.0,28.0,2.0,183.0
2022-02-01,34,220.0,1534.0,32.0,2.0,175.0
2022-01-31,31,226.0,1585.0,29.0,2.0,185.0
2022-01-30,30,171.0,1506.0,28.0,2.0,172.0
2022-01-29,24,214.0,1424.0,22.0,2.0,170.0
2022-01-28,32,211.0,1482.0,30.0,2.0,177.0
2022-01-27,32,229.0,1456.0,30.0,2.0,168.0
2022-01-26,24,240.0,1441.0,22.0,2.0,172.0
2022-01-25,20,245.0,1456.0,19.0,1.0,183.0
2022-01-24,31,204.0,1503.0,29.0,2.0,179.0
2022-01-23,17,203.0,1488.0,16.0,1.0,194.0
2022-01-22,31,151.0,1459.0,29.0,2.0,192.0
2022-01-21,30,175.0,1500.0,28.0,2.0,185.0
2022-01-20,32,214.0,1475.0,30.0,2.0,183.0
2022-01-19,28,208.0,1519.0,26.0,2.0,186.0
2022-01-18,27,213.0,1566.0,25.0,2.0,185.0
2022-01-17,32,181.0,1573.0,30.0,2.0,176.0
2022-01-16,35,173.0,1545.0,33.0,2.0,167.0
2022-01-15,36,180.0,1541.0,34.0,2.0,174.0
2022-01-14,21,179.0,1565.0,20.0,1.0,174.0
2022-01-13,28,201.0,1623.0,26.0,2.0,184.0
2022-01-12,32,211.0,1616.0,30.0,2.0,177.0
2022-01-11,26,256.0,1649.0,24.0,2.0,181.0
2022-01-10,20,224.0,1672.0,19.0,1.0,191.0
2022-01-09,25,229.0,1582.0,23.0,2.0,192.0
2022-01-08,27,194.0,1593.0,25.0,2.0,197.0
2022-01-07,29,201.0,1606.0,27.0,2.0,198.0
2022-01-06,17,194.0,1566.0,16.0,1.0,184.0
2022-01-05,21,246.0,1567.0,20.0,1.0,192.0
2022-01-04,19,217.0,1471.0,18.0,1.0,168.0
2022-01-03,14,255.0,1463.0,13.0,1.0,169.0
2022-01-02,15,168.0,1362.0,14.0,1.0,160.0
2022-01-01,18,232.0,1311.0,17.0,1.0,158.0
2021-12-31,20,190.0,1269.0,19.0,1.0,150.0
2021-12-30,15,231.0,1238.0,14.0,1.0,157.0
2021-12-29,13,250.0,1176.0,12.0,1.0,149.0
2021-12-28,16,227.0,1042.0,15.0,1.0,146.0
2021-12-27,17,216.0,926.0,16.0,1.0,124.0
2021-12-26,10,164.0,803.0,9.0,1.0,121.0
2021-12-25,16,150.0,794.0,15.0,1.0,116.0
2021-12-24,14,105.0,819.0,13.0,1.0,114.0
2021-12-23,15,121.0,822.0,14.0,1.0,103.0
2021-12-22,13,145.0,830.0,12.0,1.0,98.0
2021-12-21,12,122.0,857.0,11.0,1.0,107.0
2021-12-20,9,117.0,828.0,8.0,1.0,106.0
2021-12-19,8,123.0,818.0,7.0,1.0,117.0
2021-12-18,14,93.0,800.0,13.0,1.0,108.0
2021-12-17,12,85.0,806.0,11.0,1.0,102.0
2021-12-16,15,109.0,828.0,14.0,1.0,103.0
2021-12-15,14,113.0,835.0,13.0,1.0,99.0
2021-12-14,21,101.0,880.0,20.0,1.0,97.0
2021-12-13,12,118.0,889.0,11.0,1.0,102.0
2021-12-12,7,136.0,880.0,7.0,0.0,104.0
2021-12-11,11,87.0,859.0,10.0,1.0,103.0
2021-12-10,11,120.0,863.0,10.0,1.0,108.0
2021-12-09,21,137.0,877.0,20.0,1.0,110.0
2021-12-08,11,110.0,852.0,10.0,1.0,105.0
2021-12-07,11,123.0,847.0,10.0,1.0,103.0
2021-12-06,16,120.0,877.0,15.0,1.0,106.0
2021-12-05,14,126.0,850.0,13.0,1.0,101.0
2021-12-04,15,90.0,834.0,14.0,1.0,101.0
2021-12-03,18,100.0,815.0,17.0,1.0,94.0
2021-12-02,15,147.0,801.0,14.0,1.0,92.0
2021-12-01,13,118.0,770.0,12.0,1.0,92.0
2021-11-30,16,123.0,764.0,15.0,1.0,92.0
2021-11-29,8,117.0,782.0,7.0,1.0,91.0
2021-11-28,13,103.0,752.0,12.0,1.0,87.0
2021-11-27,11,78.0,743.0,10.0,1.0,87.0
2021-11-26,16,97.0,723.0,15.0,1.0,87.0
2021-11-25,11,94.0,751.0,10.0,1.0,86.0
2021-11-24,17,115.0,761.0,16.0,1.0,90.0
2021-11-23,13,99.0,775.0,12.0,1.0,90.0
2021-11-22,12,98.0,775.0,11.0,1.0,84.0
2021-11-21,9,104.0,763.0,8.0,1.0,88.0
2021-11-20,13,78.0,739.0,12.0,1.0,85.0
2021-11-19,14,99.0,777.0,13.0,1.0,94.0
2021-11-18,13,103.0,792.0,12.0,1.0,93.0
2021-11-17,16,94.0,783.0,15.0,1.0,88.0
2021-11-16,16,106.0,819.0,15.0,1.0,91.0
2021-11-15,16,87.0,865.0,15.0,1.0,96.0
2021-11-14,13,114.0,855.0,12.0,1.0,97.0
2021-11-13,16,82.0,838.0,15.0,1.0,98.0
2021-11-12,14,116.0,845.0,13.0,1.0,96.0
2021-11-11,9,123.0,842.0,8.0,1.0,97.0
2021-11-10,15,108.0,851.0,14.0,1.0,102.0
2021-11-09,14,109.0,855.0,13.0,1.0,98.0
2021-11-08,19,115.0,857.0,18.0,1.0,95.0
2021-11-07,20,99.0,836.0,19.0,1.0,90.0
2021-11-06,20,92.0,835.0,19.0,1.0,94.0
2021-11-05,21,83.0,847.0,20.0,1.0,89.0
2021-11-04,14,95.0,872.0,13.0,1.0,88.0
2021-11-03,11,117.0,842.0,10.0,1.0,84.0
2021-11-02,19,137.0,841.0,18.0,1.0,87.0
2021-11-01,24,98.0,832.0,22.0,2.0,82.0
2021-10-31,20,108.0,822.0,19.0,1.0,85.0
2021-10-30,20,91.0,834.0,19.0,1.0,87.0
2021-10-29,16,92.0,800.0,15.0,1.0,82.0
2021-10-28,21,116.0,800.0,20.0,1.0,81.0
2021-10-27,15,124.0,785.0,14.0,1.0,83.0
2021-10-26,15,94.0,792.0,14.0,1.0,79.0
2021-10-25,11,116.0,761.0,10.0,1.0,80.0
2021-10-24,10,119.0,717.0,9.0,1.0,78.0
2021-10-23,13,87.0,678.0,12.0,1.0,71.0
2021-10-22,8,82.0,669.0,7.0,1.0,74.0
2021-10-21,10,83.0,675.0,9.0,1.0,72.0
2021-10-20,14,100.0,652.0,13.0,1.0,68.0
2021-10-19,13,123.0,611.0,12.0,1.0,65.0
2021-10-18,10,102.0,578.0,9.0,1.0,63.0
2021-10-17,10,98.0,542.0,9.0,1.0,61.0
2021-10-16,5,81.0,487.0,5.0,0.0,59.0
2021-10-15,14,89.0,497.0,13.0,1.0,62.0
2021-10-14,13,75.0,477.0,12.0,1.0,57.0
2021-10-13,9,81.0,468.0,8.0,1.0,57.0
2021-10-12,5,94.0,462.0,5.0,0.0,59.0
2021-10-11,10,77.0,414.0,9.0,1.0,53.0
2021-10-10,8,74.0,430.0,7.0,1.0,57.0
2021-10-09,7,50.0,421.0,7.0,0.0,59.0
2021-10-08,6,44.0,430.0,6.0,0.0,53.0
2021-10-07,12,56.0,427.0,11.0,1.0,53.0
2021-10-06,9,77.0,431.0,8.0,1.0,55.0
2021-10-05,7,52.0,440.0,7.0,0.0,50.0
2021-10-04,9,63.0,444.0,8.0,1.0,56.0
2021-10-03,9,57.0,426.0,8.0,1.0,49.0
2021-10-02,5,47.0,402.0,5.0,0.0,46.0
2021-10-01,5,44.0,415.0,5.0,0.0,47.0
2021-09-30,5,43.0,437.0,5.0,0.0,50.0
2021-09-29,12,55.0,435.0,11.0,1.0,45.0
2021-09-28,10,70.0,447.0,9.0,1.0,48.0
2021-09-27,9,55.0,405.0,8.0,1.0,40.0
2021-09-26,8,64.0,404.0,7.0,1.0,44.0
2021-09-25,8,33.0,430.0,7.0,1.0,49.0
2021-09-24,12,33.0,432.0,11.0,1.0,45.0
2021-09-23,10,57.0,437.0,9.0,1.0,44.0
2021-09-22,7,65.0,432.0,7.0,0.0,45.0
2021-09-21,15,64.0,456.0,14.0,1.0,45.0
2021-09-20,7,49.0,434.0,7.0,0.0,47.0
2021-09-19,5,40.0,479.0,5.0,0.0,51.0
2021-09-18,11,52.0,478.0,10.0,1.0,49.0
2021-09-17,15,40.0,523.0,14.0,1.0,56.0
2021-09-16,9,63.0,563.0,8.0,1.0,62.0
2021-09-15,12,83.0,571.0,11.0,1.0,66.0
2021-09-14,4,74.0,602.0,4.0,0.0,70.0
2021-09-13,11,77.0,608.0,10.0,1.0,77.0
2021-09-12,9,70.0,601.0,8.0,1.0,74.0
